2741861621,130799743,,,
1439719082,130799743,130799963,,
1439719113,130799744,130799826,,
1439719137,130799744,298752791,,
1439719764,130799746,,,
3016195586,130799746,,,
3016195587,130799746,,,
1439719572,130799746,,,
1439718650,130799747,,,
1439718568,130799747,130800033,,
1439718674,130799750,130799887,,
1439718802,130799750,572408268,,
1439718512,130799752,572408255,,
1439718500,130799752,130799875,,
1439719312,130799754,130799894,,
1439718617,130799756,130799984,,
5237548834,130799756,,,
1439718688,130799756,130799974,,
1439719527,130799757,130799990,,
1439719473,130799757,130799912,,
1439718367,130799758,130799979,,
1439719284,130799759,130800009,,
1439719313,130799759,130800003,,
1439719436,130799760,,,
1439718764,130799761,130799891,,
1439718806,130799761,130799929,,
1439719121,130799762,298752791,,
1439719095,130799762,130799837,,
1439718497,130799765,130799919,,
1439718529,130799765,,,
1439719078,130799766,130800040,,
1439718822,130799767,130799904,,
1439718811,130799768,572408253,,
1439718838,130799768,130799913,,
1439719165,130799769,130800040,,
1439719026,130799770,130799881,,
2870577396,130799770,283146787,,
1439718487,130799772,572408272,,
1439719688,130799775,131648497,,
1439719642,130799775,130800011,,
1439718929,130799776,130799837,,
1439718724,130799776,579856273,,
1439719352,130799777,130800039,,
1439718689,130799778,130799984,,
1439718710,130799778,130800017,,
1439718565,130799781,,,
1439718601,130799781,130799945,,
1439718692,130799782,130800041,,
1439719099,130799783,130799905,,
1439719052,130799783,377434517,,
1439718889,130799784,130799926,,
1439718919,130799784,130799907,,
1439719511,130799786,130800021,,
5598199910,130799786,,,
1439719541,130799786,130799845,154262844,
1439719375,130799788,130800017,,
1439719383,130799788,130799802,,
1439719536,130799791,572408262,,
1439719549,130799791,579856275,,
1439719338,130799793,130800023,,
1439718771,130799794,,,
2837148976,130799794,,,
1439719708,130799795,154262844,,
5598200045,130799795,,,
1439719557,130799796,130800022,,
1439719589,130799796,130799885,,
1439719219,130799798,130799872,,
1439719661,130799801,130799967,,
1439719641,130799801,130800022,,
1439719421,130799802,130800007,,
1439719102,130799803,130799878,,
5598200086,130799803,,,
1439719459,130799805,130800023,,
1439719491,130799806,130800031,,
1439719506,130799806,130800013,,
1439718615,130799807,130799870,130800028,
2837157820,130799807,279489000,,
1439718718,130799807,130800008,,
1439719343,130799808,539381149,,
1439719321,130799808,130799881,,
1439719833,130799810,,,
1439718883,130799812,,,
1439718733,130799813,539381148,,
1439718949,130799813,130799826,,
1439718722,130799815,,,
1439718727,130799815,130799968,,
1439718517,130799817,,,
1439718541,130799817,130799945,,
1439718272,130799819,572408252,,
1439718435,130799819,130799875,,
1439719028,130799820,130799972,,
1439719562,130799821,130799971,,
1439719526,130799821,130799932,,
1439719770,130799822,130800031,,
1439719781,130799822,130800014,,
1439719420,130799824,130799831,,
5598200060,130799824,,,
1439719401,130799824,572408262,,
1439718865,130799825,130800024,,
1439719299,130799827,130799880,,
1439719911,130799828,130799937,,
1439718870,130799829,130800012,,
5598199872,130799829,,,
1439718898,130799829,130799933,585865871,585865872
1439718523,130799830,130799919,,
1439719440,130799831,130799951,,
5516223075,130799832,,,
5222772293,130799832,539787372,,
1439718896,130799833,130800028,,
1439719680,130799835,130800006,,
1439719675,130799835,130800006,,
1439719393,130799840,154262844,,
1439719372,130799840,579904057,,
1439719799,130799843,130800014,,
1439719801,130799843,,,
5598200037,130799845,,,
1439719373,130799846,130799880,,
1439719187,130799848,130800017,,
1439718593,130799849,579228153,,
5223284076,130799851,,,
1439719470,130799852,130799912,,
1439719535,130799852,130799990,,
1439719591,130799852,130800010,,
1439719609,130799852,130800031,477991639,
5547770185,130799856,572409484,,
1439718959,130799856,130799878,,
1439719329,130799859,539787370,,
1439719323,130799859,,,
1439719378,130799860,130800023,,
1439718787,130799864,130800004,,
1439718798,130799864,130800024,,
1439718766,130799865,130800033,,
1439719525,130799867,130799989,,
1439719576,130799867,130800022,,
1439718595,130799870,572408255,,
1439718329,130799871,572408252,,
2868313237,130799871,282886140,,
2868313241,130799871,282886143,,
2868313228,130799871,282886139,,
1439718427,130799871,130799875,,
1439719153,130799872,130799969,,
1439718489,130799875,,,
1439718486,130799875,130800024,,
1439718484,130799875,,,
1439718467,130799875,,,
1439718447,130799875,,,
1439718450,130799875,572408253,,
1439718442,130799875,,,
2837148980,130799875,279488326,,
2837207756,130799875,,,
2837148983,130799875,279488327,,
1439718426,130799875,,,
2987409086,130799875,,,
5552533703,130799875,,,
2837165119,130799875,279490029,,
1439718439,130799875,130800033,,
1439718453,130799875,,,
1439718458,130799875,,,
2987409085,130799875,,,
1439718461,130799875,,,
1439718460,130799875,,,
1439718459,130799875,,,
1439718456,130799875,,,
1439718454,130799875,,,
1439718445,130799875,130799982,,
4161763373,130799875,415101555,,
2871649816,130799878,,,
2871649820,130799878,,,
5499248443,130799878,,,
2871649817,130799878,,,
1439719037,130799878,,,
1439719132,130799878,,,
1439719139,130799878,130799905,572408254,
1439719300,130799880,,,
1439719316,130799880,,,
1439719330,130799880,130800009,,
5223283496,130799880,539852461,,
1439719444,130799880,,,
1439719447,130799880,130800031,539381149,
1439719252,130799881,,,
1439719188,130799881,,,
1439719127,130799881,,,
1439719058,130799881,,,
1439718981,130799881,,,
1439718924,130799881,,,
1439718881,130799881,,,
1439718846,130799881,,,
2309301792,130799881,,,
1439718837,130799881,130799996,,
1439718828,130799881,,,
1439718781,130799881,,,
1439718736,130799881,539381148,,
1439718835,130799882,,,
1439718872,130799882,130799926,,
5222772245,130799882,,,
5222772187,130799882,,,
5598199864,130799882,,,
1439718935,130799882,130800012,572408262,572408265
1439719744,130799883,,,
6141664525,130799883,655516207,,
1439719787,130799883,,,
1439719796,130799883,130799995,655284541,
2837144645,130799884,,,
2837144646,130799884,279487707,,
2987374911,130799884,,,
2837144649,130799884,279487707,,
2901212047,130799884,,,
2835353271,130799884,,,
2901212046,130799884,,,
1439719540,130799885,130799903,,
1439719658,130799885,130799935,130799967,
1439718703,130799887,130799958,279313870,
2837144656,130799887,279487709,,
1439718634,130799887,130800015,,
1439719441,130799888,,,
2835301950,130799888,130799930,,
1439718744,130799891,,,
1439718782,130799891,130800004,,
2917165141,130799894,130800017,,
1439718830,130799896,579904057,,
1439718812,130799896,,,
1439718777,130799896,572408258,,
1439718711,130799897,,,
1439718708,130799897,,,
1439718675,130799898,130799928,130800016,
1439718691,130799898,130800028,,
2837157823,130799898,279489000,,
1439718799,130799898,478995530,,
1439718481,130799902,,,
1439718514,130799902,130799974,,
1439718549,130799902,130800033,,
1439719582,130799903,130799930,,
1439719508,130799903,130800022,,
1439718734,130799904,572408271,579228153,
5499248464,130799904,,,
1439718856,130799904,572408268,572408269,
1439719116,130799905,,,
1439718871,130799906,130800040,,
1439718884,130799906,,,
5598199861,130799909,,,
1439719266,130799909,130800018,,
5598199836,130799912,130799990,,
5598199835,130799912,,,
5598199834,130799912,,,
1439719551,130799912,,,
1439718841,130799913,,,
1439718844,130799913,130800026,572409484,
1439718491,130799914,,,
2870611702,130799917,,,
2870611755,130799917,,,
1439719648,130799917,130799988,,
1439719276,130799918,,,
1439719292,130799918,130800001,,
5598200022,130799918,,,
1439719305,130799918,579904057,,
1668260017,130799919,279311908,,
1668208612,130799919,572408252,,
1669637723,130799919,154423302,,
1669637719,130799919,154423305,,
1726826036,130799919,160633077,,
1726825999,130799919,154422413,,
3071945124,130799919,160633071,,
1668208614,130799919,279491459,,
2837177961,130799919,279491459,,
1726826025,130799919,160633076,,
1439718417,130799919,415101550,,
2837177977,130799919,279491463,,
1439719734,130799920,,,
5598199902,130799920,,,
1439719745,130799920,130799949,154262844,
1439718518,130799922,130799984,,
2885050192,130799922,,,
1439718580,130799922,130799974,,
1439718651,130799922,130800033,,
1439718885,130799926,,,
1439718578,130799928,,,
1439718632,130799928,,,
1439718826,130799929,130800004,,
1439718783,130799929,,,
1439719653,130799932,154262844,,
5598199908,130799932,,,
1439719429,130799932,539381149,,
1439719017,130799933,130799969,,
1439718991,130799933,130799958,,
5598198817,130799933,,,
1439717932,130799934,,,
1439717957,130799934,130799980,,
1439719676,130799935,,,
1439719678,130799935,,,
1439719936,130799937,,,
1439718957,130799940,579904057,,
1439718965,130799940,,,
1439719006,130799940,,,
1448661070,130799940,,,
1439718677,130799944,579228153,,
1439718684,130799944,,,
1439718679,130799944,,,
2918105305,130799944,,,
1439718524,130799945,572408253,,
1439718640,130799945,130800024,,
1439719824,130799947,130799976,,
1439719858,130799947,130799976,,
1439719930,130799947,,,
1439719880,130799947,130799983,,
5219457850,130799949,539393586,,
1439719755,130799949,,,
1439719760,130799949,,,
5219457855,130799949,539393586,,
1439719753,130799951,,,
1439719742,130799951,,,
1439719710,130799951,130800000,,
5552533715,130799954,,,
3759910383,130799954,,,
1439719712,130799955,130800027,,
1439719783,130799955,130800027,,
1439719792,130799955,,,
1439719812,130799955,130800030,,
2901188633,130799956,572408268,,
1439718816,130799956,130799970,585865872,
3979894359,130799958,,,
1439718863,130799958,130799970,,
1439718833,130799958,572408268,,
1439719369,130799961,130800018,,
5598199860,130799961,,,
1439719332,130799961,,,
1439719325,130799961,,,
1439719080,130799963,,,
1439719134,130799963,130800001,,
5598200023,130799963,,,
1439719149,130799963,579904057,,
1439718895,130799965,130799999,,
1439718877,130799965,,,
1439718874,130799965,130800035,,
1439718839,130799965,130799996,,
1439719334,130799966,130800018,,
5598199868,130799966,,,
1439719399,130799966,130800039,,
1439719406,130799966,,,
1439719673,130799967,,,
1439718739,130799968,,,
1439718670,130799968,130800041,,
2901172150,130799968,,,
2901172153,130799968,,,
5598200062,130799969,,,
1439719130,130799969,572408262,,
5598199889,130799969,,,
1439719111,130799969,,,
3979894357,130799969,,,
1439718880,130799969,130799970,,
1439718775,130799970,130800012,,
5598199875,130799970,,,
1439719446,130799971,539381149,,
1439719456,130799971,,,
1439719679,130799971,,,
5598199906,130799971,,,
1439719689,130799971,154262844,,
1439719018,130799972,130800017,,
1439719023,130799972,,,
1439719036,130799972,,,
1439719011,130799972,,,
2837202705,130799974,279494346,,
1439718713,130799974,,,
1439718745,130799974,130800033,,
1439719809,130799976,130799983,,
1439719868,130799976,,,
1439719909,130799976,,,
1439718746,130799977,,,
1439718757,130799977,,,
1439718715,130799977,,,
1439718719,130799977,279313870,579228153,
1439719324,130799979,,,
1439719317,130799979,,,
5598199849,130799979,,,
1439717922,130799980,,,
1439717919,130799980,,,
1439717916,130799980,,,
1439719057,130799981,,,
1439719228,130799981,,,
1439719237,130799981,,,
1439719249,130799981,,,
1439719273,130799981,130800017,,
1439718499,130799982,,,
1439718575,130799982,,,
1439718594,130799982,,,
1439718637,130799982,130799984,,
1439719832,130799983,130800014,,
1439719802,130799983,,,
1439719789,130799983,130800014,,
1439718478,130799984,,,
5237548831,130799984,,,
1439717820,130799985,130800036,,
1439717816,130799985,,,
1439717837,130799985,,,
1439717853,130799985,130800036,,
1439719629,130799988,477991638,,
1439719632,130799988,,,
1439719635,130799988,,,
1439719479,130799989,130800145,,
1439719573,130799989,,,
1439719583,130799989,,,
1439719603,130799989,,,
1439719683,130799990,579856275,,
5598199897,130799990,,,
1439719610,130799990,130800010,,
1439719990,130799995,,,
1439720007,130799995,,,
1439720013,130799995,,,
1439720019,130799995,,,
1439718804,130799996,,,
1439718805,130799996,,,
1439718864,130799996,130800001,,
1439718875,130799996,579904057,,
1439718854,130799999,130800035,,
1439718996,130799999,,,
1439719039,130799999,130800001,,
1439719063,130799999,579904057,,
1439719677,130800000,,,
1439719682,130800000,,,
1439719687,130800000,,,
1439719697,130800000,,,
1439719699,130800000,,,
1439718967,130800001,130800035,,
1439719359,130800001,,,
1439719342,130800001,,,
1439719247,130800003,130800009,,
1439719256,130800003,,,
1439719269,130800003,,,
1439719277,130800003,,,
1439719286,130800003,,,
1439719291,130800003,,,
1439719335,130800003,,,
1439718686,130800004,572408253,,
1439718735,130800004,,,
1439718853,130800004,,,
1439718821,130800004,,,
1439719716,130800005,,,
1439719704,130800005,,,
1439719698,130800005,,,
1439719695,130800005,,,
1439719694,130800005,,,
1439719715,130800005,130800006,,
1439719647,130800006,,,
1439719656,130800006,,,
1439719663,130800006,,,
1439719417,130800007,,,
1439719425,130800007,,,
1439719431,130800007,,,
1439719462,130800007,130800032,,
1439718649,130800008,572408255,,
2871637349,130800008,,,
2871637354,130800008,,,
1439718697,130800008,,,
4721624160,130800008,478995531,,
1439719318,130800009,,,
2889755000,130800009,,,
1439719087,130800009,,,
1439719117,130800009,,,
1439719620,130800010,,,
1439719624,130800010,,,
1439719630,130800010,,,
1439719626,130800010,,,
1439719622,130800010,,,
1439719590,130800011,,,
1439719558,130800011,,,
1439719510,130800011,,,
1439719498,130800011,,,
2971472346,130800011,293539969,,
1439719476,130800011,,,
2971472351,130800011,293539969,,
1439719391,130800011,131648491,131648528,
1439718728,130800012,130800041,572408268,
5499248462,130800012,,,
1439718917,130800012,,,
1439719450,130800013,539381149,,
1439719477,130800013,,,
1439719530,130800013,,,
1439719512,130800013,,,
1439719460,130800013,539381149,,
5219388468,130800014,,,
1439719891,130800014,,,
1439719903,130800014,,,
1439719915,130800014,,,
1439718479,130800015,279487707,,
1439718473,130800015,,,
1439718563,130800015,,,
5598199821,130800015,,,
1439718773,130800015,572408268,,
1439718566,130800016,,,
1439718613,130800016,,,
1439718636,130800016,,,
1439718657,130800016,,,
1439718667,130800016,,,
1439718663,130800016,,,
1439718668,130800016,,,
1439718859,130800017,,,
2835353665,130800017,,,
2835353666,130800017,,,
1439719119,130800017,130800142,,
5222771869,130800017,,,
5598199891,130800017,,,
1439719361,130800017,572408262,,
5598200061,130800017,,,
5222771868,130800017,,,
1439719258,130800018,130800039,,
1439719389,130800018,,,
5598199850,130800018,,,
1439719402,130800018,,,
1439719411,130800018,,,
1439719501,130800021,,,
1439719505,130800021,,,
1439719515,130800021,,,
1439719513,130800021,,,
1439719507,130800021,,,
1439719499,130800022,130800145,,
1439719445,130800023,,,
1439719481,130800023,,,
1439719327,130800023,,,
1439719289,130800023,,,
1439718392,130800024,584870109,,
1439718407,130800024,,,
1439718476,130800024,,,
1439718495,130800024,,,
1439718814,130800026,,,
1439718843,130800026,,,
1439719788,130800027,131648497,,
1439719784,130800027,,,
1439719779,130800027,,,
1439719775,130800027,,,
1439719705,130800027,,,
1439719702,130800027,,,
1439719719,130800027,131648497,,
1439718818,130800028,,,
2837157819,130800028,,,
1439718760,130800028,,,
1439718716,130800028,,,
1439718672,130800028,,,
1439718629,130800028,,,
1439718622,130800028,,,
1439719813,130800030,131648497,,
1439719814,130800030,,,
1439719811,130800030,,,
2917428712,130800030,,,
1439719884,130800030,,,
1439719888,130800030,,,
1439719898,130800030,,,
1439719894,130800030,,,
1439719883,130800030,131648497,,
1439719464,130800031,,,
1439719726,130800031,,,
5598199898,130800031,,,
1439719736,130800031,154262844,579856275,
5598200055,130800031,,,
1439719749,130800031,,,
1439719455,130800032,,,
1439719451,130800032,,,
1439719463,130800032,,,
1439719469,130800032,,,
1439719480,130800032,,,
1439719495,130800032,,,
1439719502,130800032,,,
1439719522,130800032,,,
2837202706,130800033,279494346,,
2837148977,130800033,279488325,,
1439718493,130800033,,,
1439718475,130800033,,,
1439718464,130800033,,,
1439718955,130800035,,,
1439718944,130800035,,,
2870561515,130800035,,,
1439718901,130800035,,,
1439718888,130800035,,,
1439718878,130800035,,,
1439718869,130800035,,,
1439717862,130800036,,,
1439717935,130800036,,,
1439717936,130800036,,,
1439717926,130800036,,,
1439717809,130800036,,,
1439717812,130800036,,,
5760030985,130800038,,,
5760030984,130800038,,,
5760030986,130800038,,,
5760030983,130800038,,,
5760030980,130800038,,,
1439717802,130800038,,,
1439717817,130800038,,,
1439717835,130800038,,,
1439717836,130800038,,,
1439717848,130800038,,,
1439717959,130800038,,,
1439717963,130800038,,,
1439717944,130800038,,,
1439719381,130800039,,,
1439719376,130800039,,,
1439719370,130800039,,,
1439719337,130800039,,,
1439719326,130800039,,,
1439719319,130800039,,,
5598199869,130800039,,,
1439719015,130800040,,,
1439719035,130800040,,,
1439719213,130800040,,,
1439719202,130800040,,,
1439719055,130800040,,,
5598199885,130800041,585865894,,
1439719122,130800142,,,
1439719465,130800145,,,
1439718598,131633570,,,
1439718465,131633570,,,
824063606,131633570,297487400,,
1439718457,131633570,,,
1439718430,131633570,,,
1448660833,131633570,131648488,,
1448660831,131633570,131648488,,
1439718419,131633570,,,
1448514587,131633572,,,
3751653177,131648488,,,
3751653210,131648488,,,
1448660848,131648488,,,
1448660855,131648488,,,
1448660863,131648488,,,
1448660864,131648488,,,
1448660865,131648488,,,
1448660860,131648488,,,
1448660852,131648488,,,
1448660845,131648488,,,
1448660835,131648488,,,
3751653209,131648488,,,
3751653176,131648488,,,
1448661129,131648491,131648491,,
1448661127,131648491,,,
1448661124,131648491,131648527,,
1448661125,131648491,,,
1448661126,131648491,131648495,,
